Confidence,SKU,Item Name,Category,Current Measure Type,Current Base UOM,Recommended Measure Type,Recommended Base UOM,Pack Analysis,Industry Standard,Reasoning
"HIGH","NAGENQUICKI","Quickie Juice 3L","non_alcoholic_beverage","Each","oz","Volume","oz","Pack: 1x 3l. Volume accumulates to 101.442. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 3l. Volume accumulates to 101.442. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT20362","vanilla bean paste 1quart","bar_consumables","Each","oz","Volume","oz","Pack: 1x 1qt. Volume accumulates to 32. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 1qt. Volume accumulates to 32. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT1096404","Badger Bev Ginger Beer 250ml","bar_consumables","Each","oz","Volume","oz","Pack: 24x 250ml. Volume accumulates to 202.884. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 24x 250ml. Volume accumulates to 202.884. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","BARC000007","BIB - Tonic 2.5gal","bar_consumables","Each","oz","Volume","oz","Pack: 1x 2.5gal. Volume accumulates to 320. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 2.5gal. Volume accumulates to 320. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","BARC000008","BIB - Unsweetened Ice Tea 2.5gal","bar_consumables","Each","oz","Volume","oz","Pack: 1x 2.5gal. Volume accumulates to 320. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 2.5gal. Volume accumulates to 320. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","BARC000013","Cranberry Juice 64fl.oz","bar_consumables","Each","oz","Volume","oz","Pack: 1x 750ml. Volume accumulates to 25.3605. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 750ml. Volume accumulates to 25.3605. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","BARC000038","Lime Juice 1quart","bar_consumables","Each","oz","Volume","oz","Pack: 1x 750ml. Volume accumulates to 25.3605. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 750ml. Volume accumulates to 25.3605. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT665677","Filthy Olive Brine, Bottle 32fl.oz","bar_consumables","Each","oz","Weight","lb","Pack: 8x 32oz = 256oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 8x 32oz = 256oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","BARC000051","Pineapple Juice 46fl.oz","bar_consumables","Each","oz","Volume","oz","Pack: 1x 750ml. Volume accumulates to 25.3605. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 750ml. Volume accumulates to 25.3605. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","BARC000064","Watermelon Juice 3L","bar_consumables","Each","oz","Volume","oz","Pack: 1x 3l. Volume accumulates to 101.442. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 3l. Volume accumulates to 101.442. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","NAGENMEXICA","Mexican Coke 12fl.oz","non_alcoholic_beverage","Each","oz","Weight","lb","Pack: 24x 12oz = 288oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 24x 12oz = 288oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","BARC000004","BIB - Ginger Ale 2.5gal","bar_consumables","Each","oz","Volume","oz","Pack: 1x 2.5gal. Volume accumulates to 320. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 2.5gal. Volume accumulates to 320. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","BARC000057","Standard Dehydrated Orange Wheel 1each","bar_consumables","Each","oz","Volume","oz","Pack: 1x 750ml. Volume accumulates to 25.3605. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 750ml. Volume accumulates to 25.3605. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","MTF3366","Canada Dry Ginger Ale 12fl.oz","non_alcoholic_beverage","Each","oz","Weight","lb","Pack: 24x 12oz = 288oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 24x 12oz = 288oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT9911","Fever Tree Tonic Water 200ml","bar_consumables","Each","oz","Volume","oz","Pack: 24x 200ml. Volume accumulates to 162.3072. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 24x 200ml. Volume accumulates to 162.3072. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"MEDIUM","05032","French Fries 1/4 1lb","grocery","Volume","ea","Each","ea","Multiple units (27) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (27) of 1lb. Count-based with weight per unit."
"MEDIUM","13120307","Chilean Seabass 1lb","seafood","Volume","lb","Weight","lb","Multiple units (10.5) of 1lb. Count-based with weight per unit.","Industry standard: Bulk protein tracked by weight","⚠️  Industry standard: Industry standard: Bulk protein tracked by weight | ⚠️  Pack analysis: Multiple units (10.5) of 1lb. Count-based with weight per unit."
"MEDIUM","00621","Shallot, Peeled 1lb","produce","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","IT00335","Baby Arugula 1lb","produce","Each","oz","Each","ea","Multiple units (2) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (2) of 1lb. Count-based with weight per unit."
"MEDIUM","00308","Garlic Peeled 1lb","produce","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","91424","Lime 1lb","beverage","Volume","oz","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","03769","Tangerine 1lb","beverage","Volume","oz","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","21394","Creme Fraiche - Bev 1lb","dairy","Volume","ea","Each","ea","Multiple units (4) of 1lb. Count-based with weight per unit.","Industry standard: Containerized dairy tracked by unit","⚠️  Industry standard: Industry standard: Containerized dairy tracked by unit | ⚠️  Pack analysis: Multiple units (4) of 1lb. Count-based with weight per unit."
"MEDIUM","91417","Lemon - Bev 1lb","beverage","Volume","oz","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","22002","Castelveltrano Olives 1lb","beverage","Volume","oz","Each","ea","Multiple units (8) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (8) of 1lb. Count-based with weight per unit."
"MEDIUM","UNI15","Uni, Japan 1Tray","seafood","Each","lb","Weight","lb","","Industry standard: Bulk protein tracked by weight","⚠️  Industry standard: Industry standard: Bulk protein tracked by weight | ⚠️  Pack analysis: "
"MEDIUM","21716","Spinach 1lb","produce","Volume","ea","Each","ea","Multiple units (4) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (4) of 1lb. Count-based with weight per unit."
"MEDIUM","09562","Brussel Sprouts 1lb","produce","Volume","ea","Each","ea","Multiple units (3) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (3) of 1lb. Count-based with weight per unit."
"MEDIUM","00778","Granulated Sugar - Bev 1lb","beverage","Volume","oz","Each","ea","Multiple units (25) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (25) of 1lb. Count-based with weight per unit."
"MEDIUM","09578","Orange - Bev 1lb","beverage","Volume","oz","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","10019","Onion, Jumbo 1lb","produce","Volume","lb","Weight","lb","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Root vegetables typically tracked by weight","⚠️  Industry standard: Industry standard: Root vegetables typically tracked by weight | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","25661","Russet Potato 1lb","produce","Volume","lb","Weight","lb","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Root vegetables typically tracked by weight","⚠️  Industry standard: Industry standard: Root vegetables typically tracked by weight | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","10027","Bell Pepper, Gold 1lb","produce","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","03903","Parmesan 1lb","dairy","Volume","ea","Each","ea","Multiple units (18) of 1lb. Count-based with weight per unit.","Industry standard: Containerized dairy tracked by unit","⚠️  Industry standard: Industry standard: Containerized dairy tracked by unit | ⚠️  Pack analysis: Multiple units (18) of 1lb. Count-based with weight per unit."
"MEDIUM","10029","Bell Pepper, Red 1lb","produce","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","25613","Peewee Potato 1lb","produce","Volume","lb","Weight","lb","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Root vegetables typically tracked by weight","⚠️  Industry standard: Industry standard: Root vegetables typically tracked by weight | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","31480","GINJO AKAZU 60.9FLOZ 60.9fl.oz","grocery","Volume","ea","Each","ea","","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: "
"MEDIUM","13946","Artichoke Hearts, Marinated 1lb","grocery","Volume","ea","Each","ea","Multiple units (5.5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5.5) of 1lb. Count-based with weight per unit."
"MEDIUM","0016856-01","Boss Pasterurized Crab Meat 1tin","seafood","Each","lb","Weight","lb","","Industry standard: Bulk protein tracked by weight","⚠️  Industry standard: Industry standard: Bulk protein tracked by weight | ⚠️  Pack analysis: "
"MEDIUM","EI14262-3","Vanilla Paste Bourbon 32fl.oz","grocery","Volume","ea","Each","ea","","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: "
"MEDIUM","09566","Carrot, Jumbo 1lb","produce","Volume","lb","Weight","lb","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Root vegetables typically tracked by weight","⚠️  Industry standard: Industry standard: Root vegetables typically tracked by weight | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","12221","Dijon Mustard 1lb","grocery","Volume","ea","Each","ea","Multiple units (8) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (8) of 1lb. Count-based with weight per unit."
"MEDIUM","99546","Yukon Potato 1lb","produce","Volume","lb","Weight","lb","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Root vegetables typically tracked by weight","⚠️  Industry standard: Industry standard: Root vegetables typically tracked by weight | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","02633","Japanese Yams 1lb","produce","Volume","ea","Each","ea","Multiple units (40) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (40) of 1lb. Count-based with weight per unit."
"MEDIUM","GAR08","Gari Amasu (Pickled Ginger) 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","05537","Shimeji Brown Mushroom 5.3oz","produce","Volume","ea","Each","ea","Multiple units (12) of 5.3oz. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (12) of 5.3oz. Count-based with weight per unit."
"MEDIUM","09589","Ginger - Bev 1lb","beverage","Volume","oz","Each","ea","Multiple units (2) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (2) of 1lb. Count-based with weight per unit."
"MEDIUM","00403","Shitake Mushroom 1lb","produce","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","10815289","Prosciutto, Italian Sliced 1lb","meat","Volume","lb","Weight","lb","Multiple units (6) of 1lb. Count-based with weight per unit.","Industry standard: Bulk protein tracked by weight","⚠️  Industry standard: Industry standard: Bulk protein tracked by weight | ⚠️  Pack analysis: Multiple units (6) of 1lb. Count-based with weight per unit."
"MEDIUM","27668","Dark Chocolate Chips, Vegan 1lb","grocery","Volume","ea","Each","ea","Multiple units (25) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (25) of 1lb. Count-based with weight per unit."
"MEDIUM","10025","English Pea 1lb","produce","Volume","ea","Each","ea","Multiple units (3) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (3) of 1lb. Count-based with weight per unit."
"MEDIUM","10100937N","Potato Startch 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","10020","Onion, Red Jumbo 1lb","produce","Volume","lb","Weight","lb","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Root vegetables typically tracked by weight","⚠️  Industry standard: Industry standard: Root vegetables typically tracked by weight | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","09552","Fava Bean 1lb","produce","Volume","ea","Each","ea","Multiple units (3) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (3) of 1lb. Count-based with weight per unit."
"MEDIUM","10098953","Eliche, Fusilli, Gluten Free 8.8oz","grocery","Volume","ea","Each","ea","Multiple units (12) of 8.8oz. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (12) of 8.8oz. Count-based with weight per unit."
"MEDIUM","09572","Serrano - Food 1lb","produce","Volume","ea","Each","ea","Multiple units (2) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (2) of 1lb. Count-based with weight per unit."
"MEDIUM","39211","Roasted Sesame Dressing 64fl.oz","grocery","Volume","ea","Each","ea","","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: "
"MEDIUM","71510","Cashew 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","VN160977","Pistachio Raw 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","UNI50","Uni, Santa Barbara 1Tray","seafood","Each","lb","Weight","lb","","Industry standard: Bulk protein tracked by weight","⚠️  Industry standard: Industry standard: Bulk protein tracked by weight | ⚠️  Pack analysis: "
"MEDIUM","0037059-01","RIbeye, Sliced, Frozen 1lb","meat","Volume","lb","Weight","lb","Multiple units (15) of 1lb. Count-based with weight per unit.","Industry standard: Bulk protein tracked by weight","⚠️  Industry standard: Industry standard: Bulk protein tracked by weight | ⚠️  Pack analysis: Multiple units (15) of 1lb. Count-based with weight per unit."
"MEDIUM","00327","Honey 1lb","beverage","Volume","oz","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","GPDEC26N","Rigatoni Dececco 1lb","grocery","Volume","ea","Each","ea","Multiple units (12) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (12) of 1lb. Count-based with weight per unit."
"MEDIUM","10260990","Cocoa Powder 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","71580","Pecans 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","49758","Dashi Kombu 1lb","grocery","Volume","ea","Each","ea","Multiple units (33) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (33) of 1lb. Count-based with weight per unit."
"MEDIUM","99436","Haricot Vert (Green Bean) 1lb","produce","Volume","ea","Each","ea","Multiple units (2) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (2) of 1lb. Count-based with weight per unit."
"MEDIUM","07961","Shimeji White Mushrooms 5.3oz","produce","Volume","ea","Each","ea","Multiple units (12) of 5.3oz. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (12) of 5.3oz. Count-based with weight per unit."
"MEDIUM","02896","Panko Bread Crumbs 1lb","grocery","Volume","ea","Each","ea","Multiple units (25) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (25) of 1lb. Count-based with weight per unit."
"MEDIUM","99654","Butternut Squash 1lb","produce","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","10476758","Pepperoni 1lb","meat","Volume","lb","Weight","lb","Multiple units (25) of 1lb. Count-based with weight per unit.","Industry standard: Bulk protein tracked by weight","⚠️  Industry standard: Industry standard: Bulk protein tracked by weight | ⚠️  Pack analysis: Multiple units (25) of 1lb. Count-based with weight per unit."
"MEDIUM","09287","Farro Grain 1lb","grocery","Volume","ea","Each","ea","Multiple units (12) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (12) of 1lb. Count-based with weight per unit."
"MEDIUM","916825","Onion Powder 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","02265","Miso 1lb","grocery","Volume","ea","Each","ea","Multiple units (2.2) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (2.2) of 1lb. Count-based with weight per unit."
"MEDIUM","10943109","Yams 1lb","produce","Volume","ea","Each","ea","Multiple units (10) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (10) of 1lb. Count-based with weight per unit."
"MEDIUM","00193","Guajillo Chile, Dry 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","02101","Curly Fries 1lb","grocery","Volume","ea","Each","ea","Multiple units (30) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (30) of 1lb. Count-based with weight per unit."
"MEDIUM","10035","Daikon Radish 1lb","produce","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","VN160161","Peanut, Blanched 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","12092","Almond, Smoked 1lb","grocery","Volume","ea","Each","ea","Multiple units (25) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (25) of 1lb. Count-based with weight per unit."
"MEDIUM","01845","Edamame, Frozen 1lb","produce","Volume","ea","Each","ea","Multiple units (20) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (20) of 1lb. Count-based with weight per unit."
"MEDIUM","0012511-01","Pork Shoulder, Ground 1lb","meat","Volume","lb","Weight","lb","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Bulk protein tracked by weight","⚠️  Industry standard: Industry standard: Bulk protein tracked by weight | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","23158018","Lobster Meat, Frozen 1lb","seafood","Volume","lb","Weight","lb","Multiple units (4) of 1lb. Count-based with weight per unit.","Industry standard: Bulk protein tracked by weight","⚠️  Industry standard: Industry standard: Bulk protein tracked by weight | ⚠️  Pack analysis: Multiple units (4) of 1lb. Count-based with weight per unit."
"MEDIUM","06563","Tempura Mix 1lb","grocery","Volume","ea","Each","ea","Multiple units (30) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (30) of 1lb. Count-based with weight per unit."
"MEDIUM","10301181N","White Chocolate Feves, 33% 1lb","grocery","Volume","ea","Each","ea","Multiple units (5.51) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5.51) of 1lb. Count-based with weight per unit."
"MEDIUM","25267","Micro Carrot Top 1pack","produce","Each","lb","Weight","lb","","Industry standard: Root vegetables typically tracked by weight","⚠️  Industry standard: Industry standard: Root vegetables typically tracked by weight | ⚠️  Pack analysis: "
"MEDIUM","12606","Shishito Pepper 1lb","produce","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Default: Most food items tracked by unit with weight conversion","⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
"MEDIUM","921316","Corn Meal 1lb","grocery","Volume","ea","Each","ea","Multiple units (25) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (25) of 1lb. Count-based with weight per unit."
"MEDIUM","12188","Kombu 1lb","grocery","Volume","ea","Each","ea","Multiple units (5) of 1lb. Count-based with weight per unit.","Industry standard: Packaged goods tracked by container","⚠️  Industry standard: Industry standard: Packaged goods tracked by container | ⚠️  Pack analysis: Multiple units (5) of 1lb. Count-based with weight per unit."
